Season,ATeamID,BTeamID
2019,1429,1439
2019,1429,1433
2019,1429,1463
2019,1429,1436
2019,1429,1459
2019,1429,1449
2019,1429,1438
2019,1429,1458
2019,1429,1437
2019,1449,1463
2019,1449,1459
2019,1449,1458
2019,1371,1439
2019,1371,1433
2019,1371,1416
2019,1371,1396
2019,1371,1387
2019,1371,1463
2019,1371,1403
2019,1371,1393
2019,1371,1385
2019,1371,1436
2019,1371,1459
2019,1371,1429
2019,1371,1449
2019,1371,1438
2019,1371,1397
2019,1371,1458
2019,1371,1437
2019,1371,1388
2019,1371,1414
2019,1326,1439
2019,1326,1433
2019,1326,1416
2019,1326,1396
2019,1326,1387
2019,1326,1463
2019,1326,1403
2019,1326,1393
2019,1326,1385
2019,1326,1436
2019,1326,1341
2019,1326,1459
2019,1326,1429
2019,1326,1449
2019,1326,1371
2019,1326,1438
2019,1326,1397
2019,1326,1345
2019,1326,1458
2019,1326,1437
2019,1326,1328
2019,1326,1388
2019,1326,1332
2019,1326,1414
2019,1326,1330
2019,1308,1439
2019,1308,1433
2019,1308,1416
2019,1308,1396
2019,1308,1387
2019,1308,1463
2019,1308,1403
2019,1308,1393
2019,1308,1385
2019,1308,1436
2019,1308,1341
2019,1308,1314
2019,1308,1459
2019,1308,1429
2019,1308,1449
2019,1308,1371
2019,1308,1326
2019,1308,1318
2019,1308,1438
2019,1308,1397
2019,1308,1345
2019,1308,1458
2019,1308,1437
2019,1308,1328
2019,1308,1388
2019,1308,1332
2019,1308,1414
2019,1308,1330
2019,1318,1439
2019,1318,1433
2019,1318,1416
2019,1318,1396
2019,1318,1387
2019,1318,1463
2019,1318,1403
2019,1318,1393
2019,1318,1385
2019,1318,1436
2019,1318,1341
2019,1318,1459
2019,1318,1429
2019,1318,1449
2019,1318,1371
2019,1318,1326
2019,1318,1438
2019,1318,1397
2019,1318,1345
2019,1318,1458
2019,1318,1437
2019,1318,1328
2019,1318,1388
2019,1318,1332
2019,1318,1414
2019,1318,1330
2019,1209,1277
2019,1209,1261
2019,1209,1439
2019,1209,1280
2019,1209,1268
2019,1209,1257
2019,1209,1433
2019,1209,1416
2019,1209,1278
2019,1209,1396
2019,1209,1251
2019,1209,1387
2019,1209,1463
2019,1209,1295
2019,1209,1300
2019,1209,1211
2019,1209,1276
2019,1209,1403
2019,1209,1266
2019,1209,1305
2019,1209,1393
2019,1209,1385
2019,1209,1293
2019,1209,1436
2019,1209,1297
2019,1209,1285
2019,1209,1341
2019,1209,1314
2019,1209,1246
2019,1209,1222
2019,1209,1242
2019,1209,1235
2019,1209,1459
2019,1209,1429
2019,1209,1449
2019,1209,1371
2019,1209,1326
2019,1209,1308
2019,1209,1318
2019,1209,1233
2019,1209,1438
2019,1209,1397
2019,1209,1345
2019,1209,1243
2019,1209,1458
2019,1209,1437
2019,1209,1279
2019,1209,1328
2019,1209,1234
2019,1209,1388
2019,1209,1332
2019,1209,1414
2019,1209,1330
2019,1101,1181
2019,1101,1277
2019,1101,1261
2019,1101,1439
2019,1101,1280
2019,1101,1268
2019,1101,1257
2019,1101,1433
2019,1101,1416
2019,1101,1278
2019,1101,1125
2019,1101,1396
2019,1101,1251
2019,1101,1387
2019,1101,1463
2019,1101,1133
2019,1101,1295
2019,1101,1300
2019,1101,1211
2019,1101,1276
2019,1101,1403
2019,1101,1199
2019,1101,1266
2019,1101,1138
2019,1101,1305
2019,1101,1393
2019,1101,1124
2019,1101,1196
2019,1101,1113
2019,1101,1385
2019,1101,1293
2019,1101,1436
2019,1101,1297
2019,1101,1285
2019,1101,1192
2019,1101,1341
2019,1101,1314
2019,1101,1246
2019,1101,1222
2019,1101,1242
2019,1101,1120
2019,1101,1235
2019,1101,1459
2019,1101,1429
2019,1101,1449
2019,1101,1371
2019,1101,1326
2019,1101,1308
2019,1101,1318
2019,1101,1209
2019,1101,1233
2019,1101,1438
2019,1101,1397
2019,1101,1345
2019,1101,1243
2019,1101,1458
2019,1101,1437
2019,1101,1153
2019,1101,1279
2019,1101,1328
2019,1101,1234
2019,1101,1388
2019,1101,1332
2019,1101,1414
2019,1101,1330
2019,1101,1159
2019,1101,1205
2019,1233,1277
2019,1233,1261
2019,1233,1439
2019,1233,1280
2019,1233,1268
2019,1233,1257
2019,1233,1433
2019,1233,1416
2019,1233,1278
2019,1233,1396
2019,1233,1251
2019,1233,1387
2019,1233,1463
2019,1233,1295
2019,1233,1300
2019,1233,1276
2019,1233,1403
2019,1233,1266
2019,1233,1305
2019,1233,1393
2019,1233,1385
2019,1233,1293
2019,1233,1436
2019,1233,1297
2019,1233,1285
2019,1233,1341
2019,1233,1314
2019,1233,1246
2019,1233,1242
2019,1233,1235
2019,1233,1459
2019,1233,1429
2019,1233,1449
2019,1233,1371
2019,1233,1326
2019,1233,1308
2019,1233,1318
2019,1233,1438
2019,1233,1397
2019,1233,1345
2019,1233,1243
2019,1233,1458
2019,1233,1437
2019,1233,1279
2019,1233,1328
2019,1233,1234
2019,1233,1388
2019,1233,1332
2019,1233,1414
2019,1233,1330
2019,1438,1439
2019,1438,1463
2019,1438,1459
2019,1438,1449
2019,1438,1458
2019,1397,1439
2019,1397,1433
2019,1397,1416
2019,1397,1463
2019,1397,1403
2019,1397,1436
2019,1397,1459
2019,1397,1429
2019,1397,1449
2019,1397,1438
2019,1397,1458
2019,1397,1437
2019,1397,1414
2019,1345,1439
2019,1345,1433
2019,1345,1416
2019,1345,1396
2019,1345,1387
2019,1345,1463
2019,1345,1403
2019,1345,1393
2019,1345,1385
2019,1345,1436
2019,1345,1459
2019,1345,1429
2019,1345,1449
2019,1345,1371
2019,1345,1438
2019,1345,1397
2019,1345,1458
2019,1345,1437
2019,1345,1388
2019,1345,1414
2019,1243,1277
2019,1243,1261
2019,1243,1439
2019,1243,1280
2019,1243,1268
2019,1243,1257
2019,1243,1433
2019,1243,1416
2019,1243,1278
2019,1243,1396
2019,1243,1251
2019,1243,1387
2019,1243,1463
2019,1243,1295
2019,1243,1300
2019,1243,1276
2019,1243,1403
2019,1243,1266
2019,1243,1305
2019,1243,1393
2019,1243,1385
2019,1243,1293
2019,1243,1436
2019,1243,1297
2019,1243,1285
2019,1243,1341
2019,1243,1314
2019,1243,1246
2019,1243,1459
2019,1243,1429
2019,1243,1449
2019,1243,1371
2019,1243,1326
2019,1243,1308
2019,1243,1318
2019,1243,1438
2019,1243,1397
2019,1243,1345
2019,1243,1458
2019,1243,1437
2019,1243,1279
2019,1243,1328
2019,1243,1388
2019,1243,1332
2019,1243,1414
2019,1243,1330
2019,1458,1463
2019,1458,1459
2019,1437,1439
2019,1437,1463
2019,1437,1459
2019,1437,1449
2019,1437,1438
2019,1437,1458
2019,1153,1181
2019,1153,1277
2019,1153,1261
2019,1153,1439
2019,1153,1280
2019,1153,1268
2019,1153,1257
2019,1153,1433
2019,1153,1416
2019,1153,1278
2019,1153,1396
2019,1153,1251
2019,1153,1387
2019,1153,1463
2019,1153,1295
2019,1153,1300
2019,1153,1211
2019,1153,1276
2019,1153,1403
2019,1153,1199
2019,1153,1266
2019,1153,1305
2019,1153,1393
2019,1153,1196
2019,1153,1385
2019,1153,1293
2019,1153,1436
2019,1153,1297
2019,1153,1285
2019,1153,1192
2019,1153,1341
2019,1153,1314
2019,1153,1246
2019,1153,1222
2019,1153,1242
2019,1153,1235
2019,1153,1459
2019,1153,1429
2019,1153,1449
2019,1153,1371
2019,1153,1326
2019,1153,1308
2019,1153,1318
2019,1153,1209
2019,1153,1233
2019,1153,1438
2019,1153,1397
2019,1153,1345
2019,1153,1243
2019,1153,1458
2019,1153,1437
2019,1153,1279
2019,1153,1328
2019,1153,1234
2019,1153,1388
2019,1153,1332
2019,1153,1414
2019,1153,1330
2019,1153,1159
2019,1153,1205
2019,1279,1439
2019,1279,1280
2019,1279,1433
2019,1279,1416
2019,1279,1396
2019,1279,1387
2019,1279,1463
2019,1279,1295
2019,1279,1300
2019,1279,1403
2019,1279,1305
2019,1279,1393
2019,1279,1385
2019,1279,1293
2019,1279,1436
2019,1279,1297
2019,1279,1285
2019,1279,1341
2019,1279,1314
2019,1279,1459
2019,1279,1429
2019,1279,1449
2019,1279,1371
2019,1279,1326
2019,1279,1308
2019,1279,1318
2019,1279,1438
2019,1279,1397
2019,1279,1345
2019,1279,1458
2019,1279,1437
2019,1279,1328
2019,1279,1388
2019,1279,1332
2019,1279,1414
2019,1279,1330
2019,1328,1439
2019,1328,1433
2019,1328,1416
2019,1328,1396
2019,1328,1387
2019,1328,1463
2019,1328,1403
2019,1328,1393
2019,1328,1385
2019,1328,1436
2019,1328,1341
2019,1328,1459
2019,1328,1429
2019,1328,1449
2019,1328,1371
2019,1328,1438
2019,1328,1397
2019,1328,1345
2019,1328,1458
2019,1328,1437
2019,1328,1388
2019,1328,1332
2019,1328,1414
2019,1328,1330
2019,1234,1277
2019,1234,1261
2019,1234,1439
2019,1234,1280
2019,1234,1268
2019,1234,1257
2019,1234,1433
2019,1234,1416
2019,1234,1278
2019,1234,1396
2019,1234,1251
2019,1234,1387
2019,1234,1463
2019,1234,1295
2019,1234,1300
2019,1234,1276
2019,1234,1403
2019,1234,1266
2019,1234,1305
2019,1234,1393
2019,1234,1385
2019,1234,1293
2019,1234,1436
2019,1234,1297
2019,1234,1285
2019,1234,1341
2019,1234,1314
2019,1234,1246
2019,1234,1242
2019,1234,1235
2019,1234,1459
2019,1234,1429
2019,1234,1449
2019,1234,1371
2019,1234,1326
2019,1234,1308
2019,1234,1318
2019,1234,1438
2019,1234,1397
2019,1234,1345
2019,1234,1243
2019,1234,1458
2019,1234,1437
2019,1234,1279
2019,1234,1328
2019,1234,1388
2019,1234,1332
2019,1234,1414
2019,1234,1330
2019,1388,1439
2019,1388,1433
2019,1388,1416
2019,1388,1396
2019,1388,1463
2019,1388,1403
2019,1388,1393
2019,1388,1436
2019,1388,1459
2019,1388,1429
2019,1388,1449
2019,1388,1438
2019,1388,1397
2019,1388,1458
2019,1388,1437
2019,1388,1414
2019,1332,1439
2019,1332,1433
2019,1332,1416
2019,1332,1396
2019,1332,1387
2019,1332,1463
2019,1332,1403
2019,1332,1393
2019,1332,1385
2019,1332,1436
2019,1332,1341
2019,1332,1459
2019,1332,1429
2019,1332,1449
2019,1332,1371
2019,1332,1438
2019,1332,1397
2019,1332,1345
2019,1332,1458
2019,1332,1437
2019,1332,1388
2019,1332,1414
2019,1414,1439
2019,1414,1433
2019,1414,1416
2019,1414,1463
2019,1414,1436
2019,1414,1459
2019,1414,1429
2019,1414,1449
2019,1414,1438
2019,1414,1458
2019,1414,1437
2019,1330,1439
2019,1330,1433
2019,1330,1416
2019,1330,1396
2019,1330,1387
2019,1330,1463
2019,1330,1403
2019,1330,1393
2019,1330,1385
2019,1330,1436
2019,1330,1341
2019,1330,1459
2019,1330,1429
2019,1330,1449
2019,1330,1371
2019,1330,1438
2019,1330,1397
2019,1330,1345
2019,1330,1458
2019,1330,1437
2019,1330,1388
2019,1330,1332
2019,1330,1414
2019,1159,1181
2019,1159,1277
2019,1159,1261
2019,1159,1439
2019,1159,1280
2019,1159,1268
2019,1159,1257
2019,1159,1433
2019,1159,1416
2019,1159,1278
2019,1159,1396
2019,1159,1251
2019,1159,1387
2019,1159,1463
2019,1159,1295
2019,1159,1300
2019,1159,1211
2019,1159,1276
2019,1159,1403
2019,1159,1199
2019,1159,1266
2019,1159,1305
2019,1159,1393
2019,1159,1196
2019,1159,1385
2019,1159,1293
2019,1159,1436
2019,1159,1297
2019,1159,1285
2019,1159,1192
2019,1159,1341
2019,1159,1314
2019,1159,1246
2019,1159,1222
2019,1159,1242
2019,1159,1235
2019,1159,1459
2019,1159,1429
2019,1159,1449
2019,1159,1371
2019,1159,1326
2019,1159,1308
2019,1159,1318
2019,1159,1209
2019,1159,1233
2019,1159,1438
2019,1159,1397
2019,1159,1345
2019,1159,1243
2019,1159,1458
2019,1159,1437
2019,1159,1279
2019,1159,1328
2019,1159,1234
2019,1159,1388
2019,1159,1332
2019,1159,1414
2019,1159,1330
2019,1159,1205
2019,1205,1277
2019,1205,1261
2019,1205,1439
2019,1205,1280
2019,1205,1268
2019,1205,1257
2019,1205,1433
2019,1205,1416
2019,1205,1278
2019,1205,1396
2019,1205,1251
2019,1205,1387
2019,1205,1463
2019,1205,1295
2019,1205,1300
2019,1205,1211
2019,1205,1276
2019,1205,1403
2019,1205,1266
2019,1205,1305
2019,1205,1393
2019,1205,1385
2019,1205,1293
2019,1205,1436
2019,1205,1297
2019,1205,1285
2019,1205,1341
2019,1205,1314
2019,1205,1246
2019,1205,1222
2019,1205,1242
2019,1205,1235
2019,1205,1459
2019,1205,1429
2019,1205,1449
2019,1205,1371
2019,1205,1326
2019,1205,1308
2019,1205,1318
2019,1205,1209
2019,1205,1233
2019,1205,1438
2019,1205,1397
2019,1205,1345
2019,1205,1243
2019,1205,1458
2019,1205,1437
2019,1205,1279
2019,1205,1328
2019,1205,1234
2019,1205,1388
2019,1205,1332
2019,1205,1414
2019,1205,1330
